OID_,Field1,Field2,Field3,Field4,Field5,Field6,Field7,Field8,Field9,Field10,Field11
30,310312,59.554400000000001,39.996899999999997,34.877600000000001,6.408400000000000,69.150000000000006,97.796700000000001,46.547400000000003,19.047599999999999,35.076599999999999,55.020899999999997
31,310313,17.043900000000001,11.095800000000001,13.570900000000000,5.279400000000000,62.899999999999999,77.460599999999999,16.014299999999999,6.634000000000000,27.242599999999999,35.923299999999998
32,310314,6.677500000000000,1.972500000000000,9.255699999999999,4.245300000000000,57.159999999999997,50.398600000000002,13.725500000000000,0.531400000000000,14.368399999999999,22.656500000000001
33,310315,41.082400000000000,24.521999999999998,25.841000000000001,7.302400000000000,61.930000000000000,97.501400000000004,30.687600000000000,19.826200000000000,43.475099999999998,51.488799999999998
34,310316,48.598100000000002,20.456900000000001,39.402200000000001,12.444400000000000,70.159999999999997,95.709900000000005,35.993499999999997,14.504600000000000,46.728999999999999,41.294499999999999
35,310317,37.765799999999999,27.041200000000000,22.764199999999999,5.827200000000000,66.719999999999999,93.114900000000006,36.727300000000000,18.007300000000001,21.173500000000001,59.293799999999997
36,310318,18.509699999999999,4.888500000000000,14.460800000000001,5.055800000000000,61.320000000000000,77.441900000000004,38.956400000000002,20.000000000000000,3.512100000000000,94.019900000000007
37,310319,21.535299999999999,9.899300000000000,22.006000000000000,5.207400000000000,59.469999999999999,81.015799999999999,27.091400000000000,10.407999999999999,14.970499999999999,59.777700000000003
38,310320,29.789999999999999,18.503900000000002,24.637699999999999,11.111100000000000,55.259999999999998,94.719499999999996,64.676599999999993,33.663400000000003,10.498699999999999,115.879000000000005
39,310321,23.698899999999998,15.483499999999999,25.057800000000000,5.240500000000000,69.319999999999993,93.871499999999997,24.210300000000000,10.435600000000001,27.047400000000000,50.240099999999998
40,310401,8.599600000000001,7.330800000000000,7.817300000000000,3.157600000000000,52.640000000000001,63.837400000000002,26.258099999999999,6.515200000000000,1.503800000000000,52.138100000000001
41,310402,15.038500000000001,9.965000000000000,11.309200000000001,6.263100000000000,55.920000000000002,70.745699999999999,29.734900000000000,9.757400000000001,2.452700000000000,59.929900000000004
42,310403,9.333299999999999,6.077500000000000,6.962800000000000,3.424100000000000,38.140000000000001,35.591700000000003,23.811699999999998,3.342400000000000,1.705400000000000,46.294600000000003
43,310404,13.736100000000000,9.943500000000000,11.987500000000001,4.296900000000000,54.649999999999999,75.829800000000006,29.905600000000000,8.458200000000000,3.847000000000000,64.909800000000004
44,310405,19.239899999999999,8.234400000000001,16.483499999999999,4.429100000000000,74.599999999999994,87.634399999999999,21.331499999999998,13.440899999999999,4.275500000000000,73.871799999999993
45,310406,10.154900000000000,7.814100000000000,10.166900000000000,8.379400000000000,40.000000000000000,75.433099999999996,26.646999999999998,5.590600000000000,0.000000000000000,55.490499999999997
46,310407,13.424200000000001,7.420000000000000,4.388000000000000,7.922800000000000,47.170000000000002,72.198899999999995,34.210500000000003,8.193300000000001,0.524400000000000,72.286299999999997
47,310408,14.115700000000000,4.543000000000000,12.472200000000001,5.043100000000000,48.210000000000001,73.417699999999996,23.978400000000001,5.189900000000000,4.759300000000000,51.270899999999997
48,310409,9.569800000000001,0.570700000000000,11.016900000000000,3.609600000000000,57.450000000000003,79.109899999999996,26.215299999999999,6.539500000000000,0.834100000000000,58.516199999999998
49,310410,12.411199999999999,3.608500000000000,14.016200000000000,4.197200000000000,64.469999999999999,93.348399999999998,29.180099999999999,12.852300000000000,9.294700000000001,57.134999999999998
50,310501,8.850600000000000,5.134100000000000,3.867400000000000,6.274100000000000,46.570000000000000,64.507999999999996,27.762400000000000,6.139600000000000,2.298900000000000,43.371699999999997
51,310502,9.483100000000000,5.252200000000000,12.694699999999999,2.789900000000000,48.020000000000003,58.917499999999997,29.271999999999998,3.092800000000000,0.208400000000000,47.603099999999998
52,310503,11.828400000000000,6.300700000000000,9.090900000000000,3.183200000000000,47.240000000000002,50.807200000000002,29.442200000000000,3.323800000000000,0.425200000000000,48.627699999999997
53,310504,5.654800000000000,6.696400000000000,3.645800000000000,3.074400000000000,37.039999999999999,57.324800000000003,19.550200000000000,0.000000000000000,1.785700000000000,23.214300000000001
54,310505,4.455900000000000,1.786400000000000,6.849300000000000,3.791600000000000,43.180000000000000,60.372100000000003,21.931500000000000,0.558100000000000,0.616000000000000,27.720700000000001
55,310506,8.803400000000000,10.806500000000000,7.710300000000000,2.560900000000000,57.490000000000002,68.506500000000003,19.596900000000002,4.329000000000000,1.581400000000000,35.898800000000001
56,310507,11.920000000000000,1.600000000000000,7.812500000000000,3.564400000000000,44.509999999999998,61.496400000000001,22.087900000000001,6.569300000000000,2.400000000000000,41.840000000000003
57,310508,2.658800000000000,1.846400000000000,7.667700000000000,5.130500000000000,51.909999999999997,45.975000000000001,24.673800000000000,4.293400000000000,0.517000000000000,40.325000000000003
58,310509,6.482700000000000,6.867800000000000,13.207500000000000,4.541900000000000,39.750000000000000,63.323399999999999,24.930499999999999,4.640700000000000,1.219500000000000,57.188699999999997
59,310510,17.685300000000002,15.994800000000000,18.181799999999999,5.306100000000000,65.769999999999996,68.490899999999996,36.555900000000001,7.296800000000000,2.275700000000000,55.786799999999999
60,310511,16.397200000000002,12.759800000000000,22.976500000000001,5.089800000000000,61.820000000000000,69.018400000000000,32.387900000000002,9.049099999999999,3.464200000000000,61.951500000000003
61,310512,15.599500000000001,3.259600000000000,13.603800000000000,5.510700000000000,49.969999999999999,63.663699999999999,35.081400000000002,5.405400000000000,5.704300000000000,50.232799999999997
62,310513,20.075399999999998,8.482600000000000,8.496700000000001,6.011300000000000,41.560000000000002,46.323500000000003,42.564100000000003,11.397100000000000,0.282800000000000,65.033000000000001
63,310514,28.685400000000001,27.783600000000000,33.378700000000002,5.366100000000000,49.820000000000000,77.022099999999995,44.127000000000002,8.915400000000000,17.932700000000001,51.300699999999999
64,310515,15.693199999999999,12.244899999999999,9.253700000000000,8.235300000000001,44.090000000000003,56.619100000000003,46.838400000000000,10.183299999999999,5.841000000000000,73.258200000000002
65,310601,11.353199999999999,8.524500000000000,15.229400000000000,3.171600000000000,49.310000000000002,68.618899999999996,21.796199999999999,7.342700000000000,5.504600000000000,49.961799999999997
66,310602,18.336600000000001,13.539700000000000,17.753599999999999,7.272700000000000,55.729999999999997,76.268100000000004,26.978200000000001,10.326100000000000,3.326900000000000,59.032899999999998
67,310603,11.783400000000000,6.227900000000000,7.988200000000000,6.844300000000000,56.479999999999997,65.390900000000002,20.501500000000000,3.257300000000000,2.335500000000000,47.098300000000002
68,310604,10.105399999999999,6.543100000000000,4.873300000000000,4.244500000000000,60.689999999999998,79.150599999999997,20.728700000000000,4.015400000000000,5.016400000000000,33.769500000000001
69,310605,29.245300000000000,15.457200000000000,1.831500000000000,0.946400000000000,52.189999999999998,82.240799999999993,39.326799999999999,2.503000000000000,5.660400000000000,45.065300000000001
70,310606,12.882800000000000,9.714900000000000,0.000000000000000,6.049800000000000,66.150000000000006,67.399299999999997,18.254000000000001,3.296700000000000,6.758200000000000,27.560700000000001
71,310607,33.057600000000001,16.313700000000001,25.136600000000001,6.762300000000000,62.979999999999997,92.244299999999996,31.844799999999999,16.129000000000001,16.148199999999999,66.181299999999993
72,310608,7.361600000000000,2.748300000000000,6.531500000000000,3.361500000000000,61.149999999999999,62.721299999999999,4.013500000000000,1.832900000000000,15.763600000000000,18.433399999999999
73,310609,8.191100000000000,1.901800000000000,6.825200000000000,3.381300000000000,65.560000000000002,66.868600000000001,10.946199999999999,1.357800000000000,12.743300000000000,22.806200000000000
74,310610,12.221500000000001,0.509200000000000,10.843400000000001,4.265100000000000,81.079999999999998,86.923900000000003,6.712000000000000,3.001100000000000,6.683600000000000,24.570300000000000
75,310611,8.974399999999999,2.403800000000000,5.747100000000000,7.989500000000000,73.379999999999995,79.218699999999998,7.900700000000000,3.437500000000000,4.407100000000000,43.269199999999998
76,310612,8.390000000000001,1.020400000000000,0.000000000000000,4.639800000000000,58.329999999999998,68.503900000000002,12.727300000000000,0.449900000000000,1.133800000000000,24.603200000000001
77,310613,7.739900000000000,6.346700000000000,9.125500000000001,8.560700000000001,55.780000000000001,76.752099999999999,21.678300000000000,14.359000000000000,5.340600000000000,57.120699999999999
78,310614,6.910600000000000,1.951200000000000,7.258100000000000,6.954200000000000,59.430000000000000,75.243399999999994,14.965299999999999,3.477100000000000,3.414600000000000,23.170700000000000
79,310615,4.399300000000000,2.707300000000000,5.027900000000000,1.476000000000000,61.450000000000003,75.450500000000005,12.575300000000000,5.067600000000000,1.861300000000000,18.556200000000000
80,310616,7.559400000000000,9.503200000000000,0.000000000000000,8.204000000000001,79.159999999999997,69.899699999999996,10.554100000000000,2.341100000000000,8.207300000000000,14.470800000000001
81,310617,12.862299999999999,1.268100000000000,10.144900000000000,2.995200000000000,73.829999999999998,77.125500000000002,11.602200000000000,3.846200000000000,11.050700000000001,27.717400000000001
82,310618,5.205700000000000,0.839600000000000,8.571400000000001,4.079800000000000,66.400000000000006,75.773200000000003,3.782000000000000,0.515500000000000,8.480300000000000,11.670800000000000
83,310619,10.275600000000001,2.973900000000000,6.339500000000000,3.024000000000000,58.780000000000001,78.303600000000003,7.703600000000000,2.293400000000000,6.237900000000000,24.238399999999999
84,310620,8.154500000000001,4.220300000000000,7.046100000000000,3.055500000000000,72.950000000000003,87.521900000000002,6.506200000000000,4.198300000000000,9.585100000000001,21.101600000000001
85,310621,17.339800000000000,6.789700000000000,7.210000000000000,3.897500000000000,76.670000000000002,87.484800000000007,12.395899999999999,2.612400000000000,1.427600000000000,23.467900000000000
86,310622,13.209099999999999,6.645100000000000,8.222200000000001,3.521100000000000,67.670000000000002,76.489000000000004,16.950099999999999,8.072100000000001,6.442500000000000,33.427900000000001
87,310623,5.150200000000000,1.459200000000000,9.259300000000000,1.169600000000000,58.399999999999999,66.842100000000002,24.530500000000000,2.982500000000000,2.746800000000000,31.416300000000000
88,310624,9.736000000000001,8.250800000000000,8.214300000000000,7.182300000000000,53.469999999999999,70.270300000000006,23.092400000000001,4.684700000000000,3.547900000000000,17.986799999999999
89,310625,14.526999999999999,14.695900000000000,14.054100000000000,1.998000000000000,56.820000000000000,71.686700000000002,21.914600000000000,4.819300000000000,3.462800000000000,36.908799999999999
90,310626,16.734400000000001,3.330600000000000,15.747999999999999,4.983700000000000,52.979999999999997,61.359200000000001,37.128100000000003,14.757300000000001,6.092600000000000,61.657200000000003
91,310627,14.000900000000000,6.841900000000000,8.216400000000000,3.799400000000000,55.310000000000002,65.169700000000006,26.699000000000002,1.197600000000000,5.663800000000000,30.629899999999999
92,310628,7.302400000000000,4.962800000000000,7.984800000000000,4.313900000000000,67.310000000000002,68.534199999999998,16.067100000000000,3.914000000000000,1.630600000000000,30.769200000000001
93,310629,7.284200000000000,5.845300000000000,12.376200000000001,3.553500000000000,67.370000000000005,75.856300000000005,11.160500000000001,0.842200000000000,5.425700000000000,21.582799999999999
94,310630,7.152700000000000,1.375500000000000,6.588200000000000,2.140400000000000,71.090000000000003,76.713099999999997,6.456000000000000,2.555200000000000,4.711100000000000,21.698799999999999
95,310631,11.649100000000001,1.821700000000000,6.140400000000000,2.724500000000000,74.030000000000001,83.333299999999994,10.616199999999999,2.444400000000000,9.300100000000000,22.626999999999999
96,310632,8.767099999999999,1.846500000000000,1.905600000000000,2.100300000000000,62.579999999999998,73.916799999999995,5.786200000000000,2.881300000000000,3.823800000000000,24.382100000000001
97,310633,5.724600000000000,1.676400000000000,5.268100000000000,1.347500000000000,60.039999999999999,73.759000000000000,8.384399999999999,0.308100000000000,4.656600000000000,15.335900000000001
98,310634,6.719800000000000,0.000000000000000,2.283100000000000,1.949700000000000,81.799999999999997,80.529499999999999,4.571800000000000,2.903500000000000,6.620200000000000,9.109000000000000
99,310701,5.932500000000000,2.995900000000000,4.434000000000000,4.011400000000000,67.799999999999997,73.698899999999995,5.783600000000000,1.811600000000000,2.877400000000000,11.450600000000000
100,310702,8.384000000000000,1.798500000000000,0.000000000000000,2.299800000000000,73.549999999999997,76.000000000000000,10.376700000000000,1.204800000000000,2.988600000000000,8.384000000000000
101,310703,6.987300000000000,0.544500000000000,0.000000000000000,2.741500000000000,75.000000000000000,79.199500000000000,7.620700000000000,3.213100000000000,3.236500000000000,15.275300000000000
102,310704,16.321999999999999,9.195000000000000,3.846200000000000,2.795800000000000,63.030000000000001,73.030100000000004,21.469200000000001,0.512500000000000,2.437200000000000,11.816800000000001
103,310705,4.735600000000000,1.379300000000000,4.871100000000000,0.905900000000000,69.239999999999995,70.250900000000001,10.608599999999999,1.612900000000000,1.609200000000000,15.770099999999999
104,310706,14.802600000000000,5.545100000000000,5.831500000000000,4.875300000000000,63.170000000000002,50.631599999999999,20.997900000000001,7.052600000000000,0.845900000000000,48.684300000000000
105,310707,41.506599999999999,34.952900000000000,38.212600000000002,9.468900000000000,42.890000000000001,84.683999999999997,52.173900000000003,3.160500000000000,23.578199999999999,50.357799999999997
106,310708,31.351800000000001,12.703600000000000,16.895000000000000,2.862800000000000,61.049999999999997,77.181200000000004,26.125100000000000,2.852300000000000,13.029299999999999,29.885999999999999
107,310709,5.100300000000000,1.891100000000000,0.817400000000000,2.973500000000000,66.200000000000003,42.909100000000002,12.154000000000000,0.363600000000000,2.120300000000000,12.091699999999999
108,310710,7.639900000000000,1.273300000000000,5.225700000000000,2.653500000000000,74.890000000000001,63.746400000000001,4.114600000000000,2.849000000000000,4.323400000000000,12.644399999999999
109,310711,9.379000000000000,0.792100000000000,4.259600000000000,2.889000000000000,72.870000000000005,66.842799999999997,5.207800000000000,2.509900000000000,4.245900000000000,7.699600000000000
110,310712,11.348500000000000,3.941100000000000,0.961500000000000,4.177700000000000,62.829999999999998,65.937799999999996,10.896599999999999,2.270800000000000,6.030400000000000,13.152900000000001
111,310713,6.708600000000000,1.018300000000000,5.892500000000000,2.175300000000000,62.710000000000001,70.308400000000006,1.479500000000000,0.836400000000000,2.276100000000000,7.127900000000000
112,310714,4.769700000000000,1.936400000000000,5.255700000000000,2.213500000000000,64.909999999999997,71.847700000000003,8.188100000000000,0.749100000000000,4.810400000000000,10.884600000000001
113,310715,4.864800000000000,1.284200000000000,0.547000000000000,3.753000000000000,68.569999999999993,61.285400000000003,3.620000000000000,0.522900000000000,6.103600000000000,9.971299999999999
114,310716,8.626400000000000,3.186800000000000,0.000000000000000,3.517600000000000,57.079999999999998,48.287700000000001,5.704000000000000,0.456600000000000,6.098900000000000,7.527400000000000
115,310717,10.364000000000001,17.705100000000002,13.535900000000000,4.316000000000000,64.329999999999998,59.343400000000003,9.902600000000000,3.282800000000000,15.916100000000000,16.656400000000001
116,310718,8.791200000000000,8.862100000000000,10.719799999999999,5.204800000000000,62.329999999999998,50.508000000000003,6.956500000000000,2.031900000000000,17.759699999999999,6.416100000000000
117,310719,8.209000000000000,8.043100000000001,3.424700000000000,2.837500000000000,71.629999999999995,60.245600000000003,7.647100000000000,1.227900000000000,9.867300000000000,8.457700000000001
118,310720,10.483900000000000,0.000000000000000,8.981999999999999,1.671700000000000,79.349999999999994,50.130499999999998,5.920000000000000,4.699700000000000,10.887100000000000,12.768900000000000
119,310801,4.883500000000000,1.944500000000000,0.345500000000000,1.597700000000000,53.460000000000001,56.929000000000002,3.514200000000000,0.544300000000000,1.840600000000000,8.995100000000001
120,310802,5.620200000000000,0.700800000000000,3.297600000000000,4.066500000000000,64.780000000000001,46.808900000000001,2.531900000000000,0.630100000000000,3.602000000000000,9.404299999999999
121,310803,9.362800000000000,6.158800000000000,0.000000000000000,4.606000000000000,66.500000000000000,81.476799999999997,12.959800000000000,3.128900000000000,14.524699999999999,18.155999999999999
122,310804,45.570200000000000,36.973700000000001,42.884999999999998,11.813800000000001,26.960000000000001,91.329499999999996,44.825000000000003,11.098300000000000,95.570200000000000,0.263200000000000
123,310805,83.600200000000001,74.816100000000006,70.751000000000005,17.582400000000000,42.740000000000002,100.000000000000000,74.447900000000004,10.918799999999999,98.312399999999997,2.206800000000000
124,310807,15.294100000000000,15.294100000000000,0.000000000000000,0.000000000000000,80.000000000000000,100.000000000000000,77.647099999999995,0.000000000000000,100.000000000000000,0.000000000000000
125,310808,83.838099999999997,77.083900000000000,75.231499999999997,16.255600000000001,52.009999999999998,100.000000000000000,64.715900000000005,24.605399999999999,99.812399999999997,0.160800000000000
126,310809,32.489500000000000,17.862200000000001,0.000000000000000,0.000000000000000,57.810000000000002,98.218800000000002,33.269199999999998,7.379100000000000,41.772199999999998,9.564000000000000
127,310810,14.544800000000000,5.585800000000000,11.046500000000000,4.216400000000000,75.579999999999998,96.918599999999998,14.006700000000000,2.674400000000000,25.934000000000001,16.576000000000001
128,310811,16.703499999999998,1.161500000000000,4.922300000000000,4.278400000000000,74.629999999999995,83.679100000000005,6.473400000000000,3.688300000000000,12.361700000000001,13.633900000000001
129,310812,4.571900000000000,0.508000000000000,1.180900000000000,1.110800000000000,58.070000000000000,50.786999999999999,3.353300000000000,1.250000000000000,2.569800000000000,12.296400000000000
130,310813,5.641300000000000,1.344000000000000,0.933800000000000,0.872800000000000,50.159999999999997,38.626199999999997,4.845900000000000,1.241700000000000,1.227800000000000,17.189299999999999
131,310814,8.796500000000000,3.521400000000000,5.340800000000000,2.936900000000000,80.280000000000001,70.173199999999994,1.767100000000000,2.121200000000000,7.948000000000000,15.867599999999999
132,310815,10.554000000000000,2.911400000000000,0.000000000000000,2.725000000000000,63.630000000000003,100.000000000000000,6.056500000000000,3.001100000000000,8.087300000000001,17.225999999999999
133,310816,10.891100000000000,0.660100000000000,0.000000000000000,2.657800000000000,58.890000000000001,53.743000000000002,5.913500000000000,0.000000000000000,11.138600000000000,11.386100000000001
134,310817,7.109300000000000,1.057600000000000,8.536600000000000,5.541900000000000,79.769999999999996,97.426800000000000,8.750800000000000,2.661900000000000,11.280799999999999,13.748500000000000
135,310818,32.065700000000000,24.459800000000001,29.090900000000001,1.979200000000000,64.599999999999994,98.774900000000002,17.808199999999999,8.116400000000001,37.942999999999998,18.236799999999999
136,310819,76.705299999999994,68.854600000000005,64.000000000000000,15.714300000000000,45.170000000000002,100.000000000000000,63.608100000000000,19.281700000000001,98.648600000000002,0.000000000000000
137,310901,3.256900000000000,1.727600000000000,1.495300000000000,1.755500000000000,26.230000000000000,12.189900000000000,19.821500000000000,0.212600000000000,0.000000000000000,11.809699999999999
138,310902,1.618300000000000,1.587800000000000,2.788600000000000,2.263300000000000,27.550000000000001,24.590800000000002,19.764299999999999,0.763900000000000,0.000000000000000,10.885500000000000
139,310903,1.393700000000000,0.000000000000000,2.750000000000000,1.938300000000000,30.829999999999998,10.251799999999999,16.481300000000001,0.000000000000000,0.000000000000000,10.034800000000001
140,311001,3.204000000000000,3.972300000000000,4.313700000000000,2.923600000000000,37.409999999999997,33.509900000000002,27.792800000000000,0.662300000000000,0.000000000000000,21.304099999999998
141,311002,2.593700000000000,1.484300000000000,1.935500000000000,1.971100000000000,33.969999999999999,26.338000000000001,24.045900000000000,1.021100000000000,0.149900000000000,17.631200000000000
142,311003,2.751200000000000,4.256000000000000,2.757800000000000,3.581100000000000,31.809999999999999,28.951499999999999,24.801100000000002,1.369300000000000,0.000000000000000,16.476700000000001
143,311004,2.905000000000000,1.263000000000000,0.000000000000000,3.330800000000000,28.300000000000001,4.619100000000000,20.183900000000001,0.972400000000000,0.000000000000000,15.724700000000000
144,311005,1.559200000000000,1.739700000000000,1.752500000000000,1.285500000000000,28.180000000000000,8.769700000000000,26.944299999999998,1.021700000000000,0.000000000000000,18.923400000000001
145,311006,2.547400000000000,1.621100000000000,2.293900000000000,1.781800000000000,30.780000000000001,17.710999999999999,30.581499999999998,2.123300000000000,0.147400000000000,23.810500000000001
146,311007,1.144800000000000,1.205100000000000,2.090100000000000,2.295200000000000,29.789999999999999,8.657800000000000,30.303000000000001,1.485700000000000,0.000000000000000,22.414200000000001
147,311101,3.530600000000000,2.848500000000000,5.271000000000000,2.668300000000000,35.630000000000003,33.609400000000001,23.364000000000001,0.681900000000000,0.000000000000000,14.623799999999999
148,311102,1.910800000000000,2.293000000000000,0.555600000000000,2.151600000000000,32.789999999999999,33.753599999999999,31.327300000000001,1.066900000000000,0.000000000000000,16.348199999999999
149,311103,3.555500000000000,5.627800000000000,1.811600000000000,2.324500000000000,29.340000000000000,13.427600000000000,30.606900000000000,2.019200000000000,0.000000000000000,20.824800000000000
150,311104,3.255300000000000,4.755800000000000,3.782300000000000,1.852400000000000,40.320000000000000,39.041499999999999,26.679800000000000,0.993600000000000,0.000000000000000,27.390599999999999
151,311105,4.855800000000000,4.829000000000000,4.514800000000000,3.238600000000000,39.149999999999999,41.187399999999997,26.191299999999998,2.175900000000000,0.201200000000000,24.426500000000001
152,311201,1.113600000000000,0.915600000000000,3.297600000000000,1.774400000000000,24.780000000000001,4.155700000000000,11.528000000000000,1.121400000000000,0.000000000000000,11.111100000000000
153,311202,1.116600000000000,3.037100000000000,1.680700000000000,1.155000000000000,34.140000000000001,11.554300000000000,18.613800000000001,1.876800000000000,0.000000000000000,21.974100000000000
154,311203,1.112400000000000,1.668600000000000,4.217200000000000,1.736900000000000,26.449999999999999,8.254899999999999,12.497199999999999,2.395200000000000,0.000000000000000,20.714600000000001
155,311204,2.185500000000000,3.996300000000000,4.361700000000000,2.033100000000000,36.750000000000000,19.872800000000002,20.670400000000001,1.510300000000000,0.000000000000000,17.858200000000000
156,311301,5.524900000000000,4.350800000000000,1.283300000000000,0.787000000000000,28.309999999999999,31.688300000000002,26.567399999999999,2.727300000000000,0.529500000000000,35.174900000000001
157,311302,5.292500000000000,5.013900000000000,0.000000000000000,1.061900000000000,48.850000000000001,31.208100000000002,17.800000000000001,0.000000000000000,0.000000000000000,23.119800000000001
158,311303,3.950100000000000,2.661100000000000,1.102600000000000,4.154700000000000,48.490000000000002,50.000000000000000,22.450199999999999,5.033900000000000,0.124700000000000,47.962600000000002
159,311304,35.779800000000002,32.110100000000003,35.416699999999999,7.865200000000000,61.969999999999999,100.000000000000000,15.602800000000000,10.344799999999999,18.807300000000001,48.165199999999999
160,311305,9.485799999999999,8.900100000000000,6.375100000000000,3.483000000000000,55.930000000000000,56.773600000000002,23.226900000000001,6.749600000000000,0.976200000000000,46.306500000000000
161,311401,33.533999999999999,27.940799999999999,16.113700000000001,4.573300000000000,64.609999999999999,82.242999999999995,44.033299999999997,24.486000000000001,7.424100000000000,93.955299999999994
162,311402,20.875200000000000,10.556800000000001,9.914099999999999,7.361100000000000,69.730000000000004,83.470600000000005,33.117600000000003,22.295400000000001,5.670000000000000,81.202100000000002
163,311403,16.647500000000001,11.866400000000001,11.644700000000000,6.416000000000000,60.189999999999998,71.281099999999995,36.668999999999997,21.586099999999998,2.160100000000000,79.262600000000006
164,311404,2.610000000000000,5.530200000000000,4.137900000000000,4.984500000000000,40.479999999999997,31.932400000000001,33.376300000000001,1.497600000000000,0.000000000000000,32.706699999999998
165,311405,6.373200000000000,5.847600000000000,8.535000000000000,4.385200000000000,54.600000000000001,53.597999999999999,28.470600000000001,4.052900000000000,0.689900000000000,46.911999999999999
166,311406,21.258299999999998,13.319200000000000,11.486800000000001,5.697500000000000,65.810000000000002,68.944599999999994,38.189700000000002,18.439100000000000,3.320400000000000,82.861099999999993
167,311407,17.501700000000000,14.928300000000000,13.089300000000000,5.179700000000000,61.579999999999998,76.278199999999998,40.916400000000003,13.571400000000001,4.338400000000000,95.707200000000000
168,311408,17.165700000000001,12.044400000000000,10.233900000000000,8.023999999999999,60.609999999999999,63.674900000000001,31.295999999999999,15.791700000000001,3.387100000000000,83.389700000000005
169,311501,7.096800000000000,2.903200000000000,0.000000000000000,5.147100000000000,40.969999999999999,56.934300000000000,26.315799999999999,7.299300000000000,0.000000000000000,37.096800000000002
170,311502,8.490700000000000,3.336600000000000,4.950500000000000,3.425600000000000,46.039999999999999,55.551699999999997,23.815200000000001,3.437600000000000,0.653100000000000,32.116999999999997
171,311503,6.324100000000000,5.509500000000000,3.869200000000000,2.885600000000000,33.109999999999999,40.786700000000003,27.242300000000000,1.173200000000000,0.251800000000000,18.498200000000001
172,311504,4.703000000000000,4.033000000000000,2.848700000000000,3.378500000000000,32.840000000000003,36.827300000000001,29.310300000000002,1.439300000000000,0.000000000000000,23.759799999999998
173,311505,3.773100000000000,3.731400000000000,4.329000000000000,1.639300000000000,38.259999999999998,30.758199999999999,31.965299999999999,2.766800000000000,1.109700000000000,26.078499999999998
174,311506,3.149000000000000,7.674000000000000,5.380700000000000,2.147000000000000,35.560000000000002,31.482800000000001,23.300200000000000,0.562200000000000,0.000000000000000,26.356200000000001
175,311507,4.334000000000000,4.089100000000000,4.166700000000000,3.220100000000000,39.740000000000002,34.637599999999999,30.037400000000002,1.475300000000000,0.000000000000000,31.978500000000000
176,311508,5.018900000000000,7.928000000000000,4.680900000000000,6.075400000000000,39.619999999999997,44.831499999999998,26.207999999999998,1.348300000000000,0.000000000000000,28.381000000000000
177,311509,8.296700000000000,5.908200000000000,1.550400000000000,3.672500000000000,43.109999999999999,37.745100000000001,31.858400000000000,4.411800000000000,0.000000000000000,39.283400000000000
178,311510,7.171800000000000,5.229100000000000,6.274300000000000,4.007700000000000,49.270000000000003,55.838400000000000,31.909500000000001,4.363600000000000,0.000000000000000,47.595999999999997
179,311511,5.894900000000000,5.086800000000000,6.169400000000000,5.731900000000000,41.920000000000002,50.453499999999998,30.320300000000000,0.680300000000000,0.000000000000000,34.442599999999999
180,311512,3.971600000000000,5.424600000000000,4.431800000000000,4.141600000000000,30.989999999999998,27.160499999999999,32.907100000000000,1.070000000000000,0.000000000000000,39.328400000000002
181,311601,6.030200000000000,7.537700000000000,12.801500000000001,4.309400000000000,38.960000000000001,51.683000000000000,27.037800000000001,4.126000000000000,0.000000000000000,24.897200000000002
182,311602,6.451600000000000,8.957100000000001,8.778600000000001,4.320300000000000,45.130000000000003,40.697699999999998,21.945599999999999,3.073100000000000,0.908200000000000,35.828299999999999
183,311603,10.365300000000000,5.049000000000000,9.625700000000000,5.416200000000000,59.289999999999999,68.849800000000002,23.117100000000001,1.430900000000000,2.524500000000000,36.976500000000001
184,311604,12.293200000000001,7.711200000000000,12.241099999999999,3.104200000000000,51.380000000000003,58.823500000000003,30.847799999999999,3.958200000000000,0.000000000000000,43.965100000000000
185,311605,12.049400000000000,11.698700000000001,14.501200000000001,6.878500000000000,56.869999999999997,63.113100000000003,35.256100000000004,11.552500000000000,1.248400000000000,70.122100000000003
186,311606,13.819000000000001,9.620500000000000,11.254899999999999,6.316000000000000,55.159999999999997,69.897400000000005,35.551600000000001,10.034200000000000,1.918500000000000,66.926199999999994
187,311607,8.538600000000001,4.925400000000000,2.490300000000000,4.814100000000000,48.130000000000003,55.724100000000000,38.179000000000002,7.534200000000000,1.456000000000000,54.341200000000001
188,311608,4.118700000000000,2.723600000000000,9.975500000000000,4.131300000000000,49.299999999999997,56.297199999999997,30.639800000000001,4.875200000000000,0.376400000000000,51.306399999999996
189,311609,7.896700000000000,4.517800000000000,7.355200000000000,4.972900000000000,41.390000000000001,50.733899999999998,25.615800000000000,4.587200000000000,0.759300000000000,43.242199999999997
190,311610,5.879300000000000,1.522300000000000,3.411500000000000,4.424200000000000,43.070000000000000,62.246099999999998,13.769200000000000,3.464800000000000,0.000000000000000,18.162700000000001
191,311611,12.070800000000000,4.318400000000000,2.801700000000000,4.228100000000000,38.950000000000003,39.047600000000003,22.077000000000002,5.396800000000000,1.508800000000000,23.985399999999998
192,311612,8.525800000000000,7.460000000000000,8.778000000000000,4.204900000000000,45.850000000000001,43.170099999999998,34.647700000000000,5.154600000000000,0.000000000000000,48.401400000000002
193,311613,15.018300000000000,5.808500000000000,7.158800000000000,9.356700000000000,51.430000000000000,63.437500000000000,33.213900000000002,8.187500000000000,0.235500000000000,53.322800000000001
